股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
2302        麗正        5.50        5.60        5.31        5.90        6.49        5.31        5.50        5           322         
2303        聯電        13.70       14.30       13.65       14.35       15.75       12.95       14.05       13072       211765      
2329        華泰        10.10       10.40       10.05       11.15       12.25       10.05       10.20       117         7106        
2330        台積電      275.00      294.00      272.50      294.00      323.00      265.00      290.00      11330       149593      
2337        旺宏        27.70       29.55       27.60       30.65       33.70       27.60       29.10       2501        80694       
2338        光罩        24.65       25.25       24.25       26.90       29.55       24.25       25.00       201         12549       
2342        茂矽        24.55       26.20       23.65       26.20       28.80       23.60       25.80       338         14544       
2344        華邦電      12.80       13.60       12.80       14.20       15.60       12.80       13.60       1541        55981       
2351        順德        44.40       46.35       44.35       49.25       54.10       44.35       44.75       5           2906        
2363        矽統        6.37        6.45        6.20        6.88        7.56        6.20        6.45        142         4397        
2369        菱生        9.55        9.56        9.05        10.05       11.05       9.05        9.54        144         5714        
2379        瑞昱        186.00      203.50      185.00      205.00      225.50      184.50      201.50      302         6892        
2388        威盛        21.35       22.10       21.35       23.70       26.05       21.35       21.95       33          1598        
2401        凌陽        8.87        9.31        8.85        9.83        10.80       8.85        9.10        75          4812        
2408        南亞科      60.00       63.60       59.50       66.00       72.60       59.40       62.90       696         21272       
2434        統懋        6.30        6.30        5.67        6.30        6.93        5.67        6.29        1           36          
2436        偉詮電      20.55       22.10       20.50       21.50       23.65       19.35       22.10       99          4470        
2441        超豐        40.60       42.40       39.65       44.00       48.40       39.60       42.40       136         2543        
2449        京元電子    28.50       32.35       28.40       31.10       34.20       28.00       30.40       863         17169       
2451        創見        72.50       75.00       71.10       76.40       84.00       68.80       75.00       72          2538        
2454        聯發科      307.50      348.00      305.00      336.00      369.50      302.50      341.00      1088        23594       
2458        義隆        73.50       78.00       73.50       80.50       88.50       72.50       77.10       159         7798        
2481        強茂        19.50       20.00       19.50       21.65       23.80       19.50       19.85       115         5144        
3006        晶豪科      29.30       30.55       29.25       32.50       35.75       29.25       30.50       126         6781        
3014        聯陽        41.70       43.70       41.20       44.90       49.35       40.45       43.55       193         5158        
3016        嘉晶        47.00       52.00       45.90       51.00       56.10       45.90       51.90       404         14386       
3034        聯詠        168.00      185.00      168.00      185.50      204.00      167.00      178.50      683         8975        
3035        智原        34.55       34.55       34.55       38.35       42.15       34.55       34.55       190         4779        
3041        揚智        15.95       16.10       15.75       17.50       19.25       15.75       15.80       214         6760        
3054        立萬利      22.80       24.10       22.50       25.00       27.50       22.50       24.10       8           90          
3094        聯傑        16.40       17.00       15.80       17.30       19.00       15.60       16.90       67          1093        
3189        景碩        40.00       42.75       39.80       44.15       48.55       39.75       42.75       209         8370        
3257        虹冠電      46.50       48.05       44.60       47.75       52.50       43.00       48.05       5           653         
3413        京鼎        120.00      122.50      120.00      133.00      146.00      120.00      120.00      91          1600        
3443        創意        176.00      193.50      175.00      194.00      213.00      175.00      186.00      75          2049        
3530        晶相光      85.00       90.00       84.00       93.30       102.50      84.00       89.80       100         4347        
3532        台勝科      132.00      143.50      131.50      146.00      160.50      131.50      139.00      273         7326        
3536        誠創        3.88        3.95        3.86        4.28        4.70        3.86        3.95        24          116         
3545        敦泰        26.15       27.15       26.10       28.95       31.80       26.10       26.65       278         16842       
3583        辛耘        40.55       43.15       40.55       45.00       49.50       40.50       42.75       21          1189        
3588        通嘉        24.00       25.00       23.40       25.95       28.50       23.40       23.85       86          798         
3661        世芯-KY     181.50      202.00      177.00      196.50      216.00      177.00      189.50      496         12903       
3686        達能        3.69        3.69        3.69        4.09        4.49        3.69        3.69        6           281         
3711        日月光投控  61.60       61.60       57.40       62.70       68.90       56.50       61.00       1747        25718       
4919        新唐        34.40       35.35       34.40       38.20       42.00       34.40       35.00       45          3050        
4952        凌通        26.80       28.00       26.80       29.75       32.70       26.80       28.00       26          1581        
4961        天鈺        24.70       25.55       24.70       27.40       30.10       24.70       25.20       22          1950        
4967        十銓        40.00       40.60       37.80       42.00       46.20       37.80       40.20       268         10879       
4968        立積        129.50      136.00      129.50      143.50      157.50      129.50      135.50      186         4349        
5269        祥碩        715.00      772.00      702.00      776.00      853.00      699.00      741.00      82          2055        
5285        界霖        43.40       44.25       43.25       48.05       52.80       43.25       44.20       22          1317        
5305        敦南        40.15       40.15       38.50       40.25       44.25       36.25       39.25       22          1237        
5471        松翰        33.40       33.40       32.15       35.70       39.25       32.15       32.95       203         9209        
6202        盛群        60.00       61.00       59.00       64.60       71.00       58.20       60.60       106         3618        
6239        力成        87.00       90.50       82.80       91.20       100.00      82.10       88.70       483         8101        
6243        迅杰        6.74        7.00        6.72        7.46        8.20        6.72        7.00        18          393         
6257        矽格        31.80       33.50       31.05       33.55       36.90       30.20       33.20       148         9043        
6271        同欣電      111.00      117.50      109.00      121.00      133.00      109.00      116.00      118         4817        
6415        矽力-KY     961.00      974.00      941.00      1045.00     1145.00     941.00      960.00      60          923         
6451        訊芯-KY     90.10       94.40       90.00       99.90       109.50      90.00       94.00       40          2240        
6525        捷敏-KY     48.70       50.00       47.00       51.60       56.70       46.45       50.00       7           787         
6531        愛普        98.10       100.50      96.30       107.00      117.50      96.30       98.20       109         5497        
6533        晶心科      84.00       85.80       83.10       92.30       101.50      83.10       85.40       22          1374        
6552        易華電      53.60       55.10       53.60       59.50       65.40       53.60       54.30       16          1695        
6573        虹揚-KY     19.90       19.90       17.95       19.90       21.85       17.95       18.10       7           166         
8016        矽創        127.50      134.50      125.50      139.00      152.50      125.50      133.00      99          4877        
8028        昇陽半導體  47.45       48.20       47.45       52.70       57.90       47.45       47.50       107         3600        
8081        致新        97.00       101.50      96.60       107.00      117.50      96.30       101.00      37          2569        
8110        華東        8.45        8.45        7.99        8.87        9.75        7.99        8.19        88          3855        
8131        福懋科      34.25       35.65       33.35       36.30       39.90       32.70       35.50       29          1817        
8150        南茂        25.65       27.15       25.30       28.10       30.90       25.30       26.95       469         12602       
8261        富鼎        19.95       20.60       19.90       22.10       24.30       19.90       20.25       15          1181        
8271        宇瞻        37.85       40.80       37.55       41.50       45.65       37.35       40.35       131         4898        
2301        光寶科      41.00       42.00       39.30       42.00       46.20       37.80       41.30       1832        17064       
2305        全友        4.67        4.67        4.50        5.00        5.50        4.50        4.58        10          698         
2324        仁寶        16.50       17.35       16.35       17.20       18.90       15.50       17.10       3255        36648       
2331        精英        8.84        9.49        8.84        9.82        10.80       8.84        9.47        83          2858        
2352        佳世達      16.40       16.40       15.45       17.10       18.80       15.40       16.00       173         12341       
2353        宏碁        13.20       14.15       12.95       14.35       15.75       12.95       13.80       1342        33454       
2356        英業達      20.00       21.80       19.70       21.65       23.80       19.50       21.20       1055        17975       
2357        華碩        188.00      193.00      182.00      197.00      216.50      177.50      190.00      361         5456        
2362        藍天        27.90       28.10       26.95       29.90       32.85       26.95       28.00       203         1621        
2364        倫飛        1.54        1.60        1.53        1.69        1.85        1.53        1.60        1           468         
2365        昆盈        6.11        6.14        5.90        6.55        7.20        5.90        5.98        4           1803        
2376        技嘉        42.95       45.85       42.95       47.55       52.30       42.80       45.00       174         8656        
2377        微星        76.20       81.60       75.60       82.10       90.30       73.90       79.60       306         5853        
2380        虹光        3.50        3.50        3.40        3.77        4.14        3.40        3.46        4           570         
2382        廣達        56.20       61.20       54.50       58.80       64.60       53.00       60.60       1277        23275       
2387        精元        29.50       31.35       29.25       32.50       35.75       29.25       31.25       99          7991        
2395        研華        239.00      266.00      238.00      264.00      290.00      238.00      261.50      165         3389        
2397        友通        68.00       69.10       65.30       71.90       79.00       64.80       68.90       6           232         
2399        映泰        7.92        8.23        7.91        8.78        9.65        7.91        8.12        31          2386        
2405        浩鑫        7.31        7.55        7.31        8.12        8.93        7.31        7.55        51          3595        
2417        圓剛        8.50        9.11        8.45        9.38        10.30       8.45        8.93        67          4343        
2424        隴華        -           -           -           23.00       25.30       20.70       -           -           -           
2425        承啟        23.00       25.15       22.90       24.85       27.30       22.40       25.10       15          1249        
2442        新美齊      6.92        7.24        6.92        7.68        8.44        6.92        7.15        51          5146        
2465        麗臺        7.30        7.49        7.29        8.10        8.91        7.29        7.37        1           334         
3002        歐格        9.48        9.48        8.77        9.74        10.70       8.77        8.83        14          393         
3005        神基        47.05       48.05       44.50       48.90       53.70       44.05       47.20       70          4807        
3013        晟銘電      11.40       11.45       11.00       11.50       12.65       10.35       11.40       16          988         
3017        奇鋐        29.30       30.50       29.00       32.20       35.40       29.00       30.20       272         17018       
3022        威強電      40.00       40.00       37.75       41.30       45.40       37.20       38.90       14          470         
3046        建碁        9.45        9.45        9.45        10.50       11.55       9.45        9.45        3           80          
3057        喬鼎        5.05        5.05        4.86        5.40        5.94        4.86        4.92        2           1054        
3060        銘異        12.50       12.95       12.25       13.60       14.95       12.25       12.65       107         3149        
3231        緯創        22.35       23.40       21.60       23.65       26.00       21.30       23.00       1581        22968       
3416        融程電      50.50       52.00       50.00       53.90       59.20       48.55       52.00       6           220         
3494        誠研        3.57        3.77        3.44        3.82        4.20        3.44        3.77        5           456         
3515        華擎        81.50       88.10       80.70       88.70       97.50       79.90       86.10       59          3615        
3701        大眾控      12.20       13.40       12.20       13.55       14.90       12.20       -           -           24          
3706        神達        28.00       29.25       27.50       30.05       33.05       27.05       28.95       714         27752       
3712        永崴投控    12.35       12.70       12.25       13.60       14.95       12.25       12.40       17          1598        
4916        事欣科      26.70       26.90       25.85       28.70       31.55       25.85       26.15       22          1674        
4938        和碩        53.10       56.50       52.00       56.80       62.40       51.20       55.30       946         16114       
5215        科嘉-KY     48.10       50.70       46.35       51.10       56.20       46.00       50.00       11          1395        
5258        虹堡        19.45       19.90       19.35       21.50       23.65       19.35       19.80       12          501         
5264        鎧勝-KY     31.50       32.25       31.50       35.00       38.50       31.50       31.70       37          2980        
6117        迎廣        13.80       14.00       13.30       14.15       15.55       12.75       -           -           36          
6128        上福        26.00       26.00       24.70       27.00       29.70       24.30       25.30       31          389         
6166        凌華        53.30       56.00       49.65       53.80       59.10       48.45       55.40       26          1835        
6172        互億        19.00       19.00       18.35       19.65       21.60       17.70       18.80       6           71          
6206        飛捷        63.00       63.80       61.00       67.30       74.00       60.60       63.40       13          688         
6230        超眾        178.00      188.00      175.50      195.00      214.50      175.50      186.00      33          2140        
6235        華孚        8.97        9.25        8.96        9.95        10.90       8.96        9.25        25          1028        
6277        宏正        80.00       81.00       78.90       81.70       89.80       73.60       80.30       39          563         
6414        樺漢        179.50      185.00      177.50      197.00      216.50      177.50      182.50      32          1731        
6579        研揚        61.60       62.70       61.00       66.50       73.10       59.90       62.70       3           75          
6591        動力-KY     35.50       36.95       35.35       39.25       43.15       35.35       36.50       17          769         
6669        緯穎        591.00      698.00      583.00      647.00      711.00      583.00      698.00      199         3816        
8114        振樺電      81.40       81.40       76.40       84.80       93.20       76.40       78.10       13          381         
8163        達方        28.50       29.50       28.45       31.60       34.75       28.45       29.25       72          4568        
8210        勤誠        73.80       77.20       72.60       80.60       88.60       72.60       75.90       41          2206        
9912        偉聯        6.64        8.00        6.63        7.36        8.09        6.63        7.47        1           277         
2323        中環        6.23        6.44        6.13        6.79        7.46        6.12        6.44        589         23325       
2340        光磊        17.15       17.75       17.10       19.00       20.90       17.10       17.55       68          5114        
2349        錸德        4.06        4.18        4.05        4.50        4.95        4.05        4.15        425         12147       
2374        佳能        11.80       12.40       11.55       12.80       14.05       11.55       11.70       4           1175        
2393        億光        26.70       27.40       25.85       28.60       31.45       25.75       26.90       74          4287        
2406        國碩        10.15       10.40       9.90        11.00       12.10       9.90        10.15       66          3323        
2409        友達        7.46        7.77        7.30        8.04        8.84        7.24        7.69        5403        130999      
2426        鼎元        9.88        10.80       9.73        10.80       11.85       9.72        10.25       95          2647        
2438        翔耀        5.21        5.62        5.20        5.70        6.27        5.13        -           -           55          
2448        晶電        27.05       28.70       26.40       29.05       31.95       26.15       28.50       1270        41010       
2466        冠西電      33.15       33.15       32.65       33.15       36.45       29.85       32.75       2           49          
2486        一詮        5.90        6.05        5.85        6.50        7.15        5.85        5.98        10          1639        
2489        瑞軒        7.41        7.55        7.38        8.20        9.02        7.38        7.42        62          4784        
2491        吉祥全      8.30        8.50        8.27        9.18        10.05       8.27        -           -           78          
2499        東貝        6.86        7.18        6.57        7.29        8.01        6.57        7.08        153         6994        
3008        大立光      3620.00     4060.00     3620.00     3980.00     4375.00     3585.00     4060.00     76          1575        
3019        亞光        65.00       68.30       64.00       71.00       78.10       63.90       68.00       166         7140        
3024        憶聲        6.66        6.81        6.49        6.97        7.66        6.28        6.61        6           943         
3031        佰鴻        11.35       11.80       11.15       12.35       13.55       11.15       11.65       22          636         
3038        全台        13.55       13.80       13.45       14.90       16.35       13.45       13.65       87          4552        
3049        和鑫        8.72        9.15        8.69        9.65        10.60       8.69        9.07        278         20129       
3050        鈺德        9.41        9.41        8.92        9.91        10.90       8.92        9.20        41          2205        
3051        力特        3.43        3.43        3.20        3.55        3.90        3.20        3.25        1           748         
3059        華晶科      16.60       18.00       16.25       18.05       19.85       16.25       18.00       201         3533        
3149        正達        5.68        5.76        5.68        6.31        6.94        5.68        5.74        10          1161        
3356        奇偶        21.70       22.25       21.65       24.05       26.45       21.65       22.10       12          732         
3383        新世紀      4.33        4.86        4.23        4.70        5.17        4.23        4.86        6           51          
3406        玉晶光      389.50      419.50      389.00      432.00      475.00      389.00      415.00      319         11711       
3437        榮創        12.65       13.00       12.55       13.90       15.25       12.55       13.00       41          3251        
3454        晶睿        74.40       74.40       69.80       77.50       85.20       69.80       71.90       7           649         
3481        群創        6.04        6.30        5.97        6.62        7.28        5.96        6.27        7147        251093      
3504        揚明光      55.50       57.30       55.50       61.60       67.70       55.50       56.10       18          1281        
3535        晶彩科      13.05       13.50       13.05       14.50       15.95       13.05       13.05       90          1251        
3557        嘉威        44.10       46.95       43.25       48.05       52.80       43.25       46.75       10          871         
3563        牧德        289.00      307.00      287.00      318.50      350.00      287.00      305.00      25          1417        
3576        聯合再生    5.30        5.35        5.24        5.82        6.40        5.24        5.34        303         20679       
3591        艾笛森      9.55        9.55        9.05        10.05       11.05       9.05        9.20        2           721         
3622        洋華        15.85       16.20       15.20       16.85       18.50       15.20       15.50       8           791         
3669        圓展        23.00       26.30       22.25       24.70       27.15       22.25       25.30       210         6486        
3673        TPK-KY      38.10       39.45       38.00       42.10       46.30       37.90       39.05       117         6507        
3698        隆達        12.35       12.60       12.25       13.60       14.95       12.25       12.45       71          3675        
4934        太極        12.50       12.90       12.40       13.75       15.10       12.40       12.75       170         6473        
4935        茂林-KY     88.20       105.00      88.00       97.70       107.00      88.00       102.00      281         14385       
4942        嘉彰        28.65       29.50       28.65       31.65       34.80       28.50       29.40       14          900         
4956        光鋐        9.99        9.99        9.63        10.70       11.75       9.63        9.73        7           665         
4960        誠美材      4.88        5.10        4.88        5.42        5.96        4.88        4.95        19          2691        
4976        佳凌        17.05       17.30       17.05       18.90       20.75       17.05       17.10       41          1194        
5234        達興材料    75.00       76.40       72.50       79.20       87.10       71.30       74.50       16          581         
5243        乙盛-KY     26.70       27.60       26.10       28.95       31.80       26.10       27.20       27          1782        
5484        慧友        7.85        7.85        7.15        7.94        8.73        7.15        7.50        3           164         
6116        彩晶        5.51        5.90        5.46        6.06        6.66        5.46        5.86        505         39211       
6120        達運        10.45       10.80       10.45       11.60       12.75       10.45       10.50       90          3942        
