股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
2302        麗正        4.90        5.15        4.90        5.44        5.98        4.90        4.92        1           255         
2303        聯電        13.75       14.00       13.65       13.90       15.25       12.55       13.75       15519       132796      
2329        華泰        9.00        9.58        8.86        9.82        10.80       8.84        8.90        188         4807        
2330        台積電      265.00      276.50      265.00      276.50      304.00      249.00      268.00      13165       120713      
2337        旺宏        25.90       27.50       25.35       27.20       29.90       24.50       25.35       3793        78143       
2338        光罩        22.50       24.90       22.50       24.15       26.55       21.75       23.60       231         6615        
2342        茂矽        22.10       24.20       21.65       23.25       25.55       20.95       23.35       305         11417       
2344        華邦電      12.00       12.30       11.50       12.50       13.75       11.25       11.50       3771        55245       
2351        順德        39.30       42.40       39.30       42.75       47.00       38.50       41.00       8           815         
2363        矽統        5.60        6.04        5.60        6.06        6.66        5.46        5.80        140         2563        
2369        菱生        8.00        8.90        7.99        8.85        9.73        7.97        8.06        148         3267        
2379        瑞昱        181.00      192.50      180.00      187.00      205.50      168.50      184.50      1197        6119        
2388        威盛        18.20       20.00       18.20       20.00       22.00       18.00       19.75       102         1397        
2401        凌陽        8.08        8.81        8.07        8.81        9.69        7.93        8.36        42          1978        
2408        南亞科      55.20       58.30       54.10       59.20       65.10       53.30       54.10       1572        21591       
2434        統懋        6.29        6.30        6.20        6.30        6.93        5.67        -           -           118         
2436        偉詮電      20.75       22.00       20.65       21.25       23.35       19.15       21.90       81          2344        
2441        超豐        38.20       39.65       38.20       40.15       44.15       36.15       38.90       106         1970        
2449        京元電子    30.50       31.40       29.90       30.50       33.55       27.45       30.00       700         17173       
2451        創見        68.50       72.40       67.80       73.00       80.30       65.70       67.80       116         2129        
2454        聯發科      308.00      328.50      308.00      320.00      352.00      288.00      315.50      1545        14235       
2458        義隆        72.30       76.20       72.00       75.00       82.50       67.50       73.70       172         5168        
2481        強茂        16.40       17.80       16.15       17.90       19.65       16.15       16.15       170         6646        
3006        晶豪科      26.10       28.90       26.10       28.50       31.35       25.65       27.50       112         2689        
3014        聯陽        38.50       40.40       38.45       40.50       44.55       36.45       38.85       129         3423        
3016        嘉晶        47.60       52.90       47.60       49.50       54.40       44.55       52.00       592         20023       
3034        聯詠        168.00      178.50      168.00      171.50      188.50      154.50      170.00      751         7078        
3035        智原        31.00       33.70       30.80       32.70       35.95       29.45       32.95       301         5446        
3041        揚智        13.05       14.30       13.00       14.30       15.70       12.90       13.10       249         4654        
3054        立萬利      23.20       23.30       22.40       23.80       26.15       21.45       22.85       1           45          
3094        聯傑        15.25       16.60       15.25       16.00       17.60       14.40       15.90       51          582         
3189        景碩        36.10       38.60       35.15       39.00       42.90       35.10       35.20       245         10882       
3257        虹冠電      45.50       47.70       45.45       48.10       52.90       43.30       47.40       16          281         
3413        京鼎        106.00      113.50      103.50      111.00      122.00      99.90       104.00      108         2991        
3443        創意        167.00      186.00      167.00      181.50      199.50      163.50      185.00      102         1764        
3530        晶相光      74.50       81.90       74.10       80.90       88.90       72.90       74.10       155         2806        
3532        台勝科      130.00      147.00      130.00      134.00      147.00      121.00      143.00      189         5965        
3536        誠創        3.80        3.80        3.56        3.95        4.34        3.56        3.56        20          145         
3545        敦泰        25.00       27.60       25.00       26.30       28.90       23.70       27.25       322         9691        
3583        辛耘        38.00       41.15       38.00       40.30       44.30       36.30       38.70       17          467         
3588        通嘉        21.50       22.00       20.50       22.45       24.65       20.25       20.60       10          398         
3661        世芯-KY     165.00      180.00      163.50      173.00      190.00      156.00      172.00      383         10946       
3686        達能        3.01        3.29        3.00        3.33        3.66        3.00        3.29        8           798         
3711        日月光投控  56.40       59.30       56.10       59.30       65.20       53.40       57.70       2209        18629       
4919        新唐        29.75       31.50       29.75       32.25       35.45       29.05       30.20       61          1878        
4952        凌通        26.20       27.00       26.15       27.25       29.95       24.55       26.45       25          361         
4961        天鈺        21.90       23.95       21.90       24.05       26.45       21.65       22.50       21          1192        
4967        十銓        34.00       35.60       32.60       36.20       39.80       32.60       32.60       8           7272        
4968        立積        113.50      123.50      110.00      122.00      134.00      110.00      110.50      133         6231        
5269        祥碩        669.00      708.00      655.00      684.00      752.00      616.00      672.00      100         2119        
5285        界霖        37.20       39.80       37.10       40.60       44.65       36.55       37.35       25          377         
5305        敦南        39.25       39.25       38.80       39.25       43.15       35.35       38.80       54          487         
5471        松翰        34.05       35.70       34.05       34.20       37.60       30.80       34.45       310         8958        
6202        盛群        63.10       64.90       62.10       61.80       67.90       55.70       63.40       263         3699        
6239        力成        80.70       84.00       79.10       85.80       94.30       77.30       79.70       788         7788        
6243        迅杰        6.17        6.50        6.17        6.85        7.53        6.17        6.32        5           208         
6257        矽格        31.00       32.35       30.70       31.85       35.00       28.70       31.05       248         9168        
6271        同欣電      99.60       108.00      99.40       107.50      118.00      96.80       101.00      254         5623        
6415        矽力-KY     801.00      850.00      778.00      864.00      950.00      778.00      778.00      86          1643        
6451        訊芯-KY     80.10       87.10       79.20       87.00       95.70       78.30       79.20       125         2234        
6525        捷敏-KY     44.25       47.20       44.25       47.60       52.30       42.85       46.25       4           385         
6531        愛普        85.00       94.50       83.10       90.10       99.10       81.10       83.10       304         5596        
6533        晶心科      70.60       79.00       70.60       77.00       84.70       69.30       77.20       23          886         
6552        易華電      45.00       49.00       44.15       49.05       53.90       44.15       44.25       45          2060        
6573        虹揚-KY     16.25       17.00       16.20       18.00       19.80       16.20       16.20       4           250         
8016        矽創        115.50      125.50      115.50      123.00      135.00      111.00      119.00      178         3217        
8028        昇陽半導體  41.20       44.80       41.20       44.90       49.35       40.45       41.25       234         2798        
8081        致新        90.30       98.50       90.30       95.00       104.50      85.50       94.40       46          1706        
8110        華東        7.38        7.68        7.34        7.73        8.50        6.96        7.50        88          1742        
8131        福懋科      32.00       33.15       31.60       33.25       36.55       29.95       31.85       65          1153        
8150        南茂        24.50       26.00       24.40       25.50       28.05       22.95       25.45       176         6987        
8261        富鼎        17.10       18.60       16.85       18.60       20.45       16.75       16.90       36          899         
8271        宇瞻        34.10       37.75       34.10       36.90       40.55       33.25       35.70       169         3398        
2301        光寶科      39.90       40.15       39.10       40.35       44.35       36.35       39.40       2140        14067       
2305        全友        4.02        4.15        3.92        4.35        4.78        3.92        3.92        43          931         
2324        仁寶        16.35       16.65       16.35       16.75       18.40       15.10       16.50       2856        26603       
2331        精英        8.76        8.76        8.35        8.78        9.65        7.91        8.59        100         977         
2352        佳世達      15.25       15.70       15.20       15.85       17.40       14.30       15.30       200         6400        
2353        宏碁        13.05       13.80       13.00       13.50       14.85       12.15       13.45       2211        21813       
2356        英業達      20.00       20.30       19.70       20.35       22.35       18.35       19.90       1434        11814       
2357        華碩        182.00      187.00      181.50      185.00      203.50      166.50      185.00      497         3508        
2362        藍天        26.00       27.20       25.70       27.20       29.90       24.50       27.20       120         818         
2364        倫飛        1.37        1.47        1.37        1.51        1.66        1.36        1.46        25          197         
2365        昆盈        5.70        5.77        5.42        5.80        6.38        5.22        5.45        17          1180        
2376        技嘉        42.35       44.35       42.10       43.75       48.10       39.40       42.60       212         5204        
2377        微星        76.00       78.50       75.60       76.70       84.30       69.10       77.50       492         5166        
2380        虹光        3.40        3.48        3.25        3.48        3.82        3.14        3.42        10          140         
2382        廣達        54.70       57.30       54.70       57.30       63.00       51.60       56.20       1864        15385       
2387        精元        27.00       28.45       25.40       28.20       31.00       25.40       25.40       25          5307        
2395        研華        224.50      240.50      219.00      238.00      261.50      214.50      237.50      253         2006        
2397        友通        63.20       65.10       63.00       66.50       73.10       59.90       64.10       9           168         
2399        映泰        7.03        7.67        7.02        7.80        8.58        7.02        7.44        48          1325        
2405        浩鑫        6.52        6.96        6.50        7.16        7.87        6.45        6.50        272         1843        
2417        圓剛        8.99        9.95        8.71        9.17        10.05       8.26        9.54        111         5135        
2424        隴華        -           -           -           22.00       24.20       19.80       -           -           -           
2425        承啟        25.00       25.55       24.55       25.25       27.75       22.75       24.65       26          733         
2442        新美齊      6.15        6.54        6.14        6.81        7.49        6.13        6.14        41          2249        
2465        麗臺        6.21        6.39        6.04        6.70        7.37        6.03        6.05        31          334         
3002        歐格        8.90        8.91        8.65        8.91        9.80        8.02        8.83        21          218         
3005        神基        44.00       46.30       43.15       47.20       51.90       42.50       43.40       185         4519        
3013        晟銘電      10.90       11.50       10.90       11.40       12.50       10.30       11.35       6           361         
3017        奇鋐        26.80       28.85       26.80       28.75       31.60       25.90       27.00       548         14311       
3022        威強電      32.60       32.70       31.55       35.05       38.55       31.55       31.55       2           618         
3046        建碁        7.72        7.90        7.72        8.57        9.42        7.72        -           -           124         
3057        喬鼎        4.31        4.60        4.30        4.77        5.24        4.30        4.43        2           412         
3060        銘異        11.85       12.45       11.15       12.20       13.40       11.00       11.15       113         2233        
3231        緯創        21.70       21.70       20.80       22.15       24.35       19.95       20.80       2159        26151       
3416        融程電      50.00       50.80       49.75       51.50       56.60       46.35       -           -           160         
3494        誠研        3.39        3.39        3.13        3.42        3.76        3.08        3.21        3           382         
3515        華擎        82.10       91.60       82.10       84.50       92.90       76.10       90.50       168         4906        
3701        大眾控      11.55       12.35       11.55       12.75       14.00       11.50       -           -           17          
3706        神達        26.65       28.35       26.50       27.75       30.50       25.00       26.80       321         18134       
3712        永崴投控    11.00       11.55       10.80       12.00       13.20       10.80       11.00       30          934         
4916        事欣科      24.00       24.55       23.00       25.10       27.60       22.60       23.60       46          740         
4938        和碩        50.20       52.60       50.20       52.60       57.80       47.35       50.70       1364        11790       
